playerID,year,overall_score_prev_1yr,overall_score_prev_2yr,overall_score_prev_3yr,minutes_category,improved
abrossv01w,3,27.171554213704383,0.0,0.0,2,0
abrossv01w,4,23.81026722925457,27.171554213704383,0.0,2,0
abrossv01w,5,23.403157894736836,23.81026722925457,27.171554213704383,2,0
abrossv01w,6,17.629725310660564,23.403157894736836,23.81026722925457,1,0
abrossv01w,7,20.67185600748013,17.629725310660564,23.403157894736836,2,0
abrossv01w,8,17.437295582133267,20.67185600748013,17.629725310660564,2,0
abrossv01w,9,23.738353730754046,17.437295582133267,20.67185600748013,2,0
ajavoma01w,10,15.912800331400165,0.0,0.0,1,0
ajavoma01w,11,15.809683794466402,15.912800331400165,0.0,1,0
aldrima01w,2,8.588250319284803,0.0,0.0,1,0
amachma01w,4,0.0,0.0,0.0,0,0
amachma01w,6,6.685714285714285,0.0,0.0,0,0
anderch01w,5,6.983566433566434,0.0,0.0,1,0
anderch01w,6,7.11625,6.983566433566434,0.0,1,0
anderch01w,7,12.648215465961666,7.11625,6.983566433566434,1,0
anderch01w,8,16.59394409937888,12.648215465961666,7.11625,1,0
anderke01w,2,11.921372549019608,0.0,0.0,1,0
anderke01w,3,3.194444444444444,11.921372549019608,0.0,0,0
andrame01w,2,20.329727564102562,0.0,0.0,2,0
andrame01w,3,17.685562865497076,20.329727564102562,0.0,2,0
andrame01w,5,11.678688063063063,17.685562865497076,20.329727564102562,1,0
anosini01w,10,30.430530973451326,0.0,0.0,2,0
anosini01w,11,36.93566037735849,30.430530973451326,0.0,2,0
arcaija01w,2,21.140611587982832,0.0,0.0,2,1
askamma01w,2,21.776360645933018,0.0,0.0,2,0
askamma01w,3,12.190919540229885,21.776360645933018,0.0,1,0
atkinla01w,8,11.010240334378267,0.0,0.0,1,0
atkinla01w,9,8.512993920972644,11.010240334378267,0.0,1,0
atkinla01w,10,12.110000000000001,8.512993920972644,11.010240334378267,0,0
augusse01w,8,31.905692599620494,0.0,0.0,2,0
augusse01w,9,35.950716375744115,31.905692599620494,0.0,2,0
augusse01w,10,32.939516129032256,35.950716375744115,31.905692599620494,2,0
augusse01w,11,36.61434108527132,32.939516129032256,35.950716375744115,1,0
azzije01w,2,25.9325641025641,0.0,0.0,1,0
azzije01w,3,22.76671195652174,25.9325641025641,0.0,2,0
azzije01w,4,23.370959595959594,22.76671195652174,25.9325641025641,2,0
badertr01w,2,7.889666666666668,0.0,0.0,1,0
badertr01w,3,6.678947368421053,7.889666666666668,0.0,0,0
bakersh01w,8,16.002777126786967,0.0,0.0,1,0
bakersh01w,9,17.776441389843452,16.002777126786967,0.0,1,0
bakersh01w,10,11.312474012474013,17.776441389843452,16.002777126786967,0,0
balesal01w,9,13.714285714285714,0.0,0.0,1,0
balesal01w,11,17.138709677419357,13.714285714285714,0.0,1,0
baranel01w,4,28.982102272727275,0.0,0.0,2,0
baranel01w,5,24.199787760877253,28.982102272727275,0.0,2,0
baranel01w,6,29.831979458450046,24.199787760877253,28.982102272727275,2,0
barksla01w,3,4.84,0.0,0.0,0,0
barksla01w,4,12.85847408270239,4.84,0.0,1,0
barnead01w,2,8.48,0.0,0.0,0,0
barnead01w,3,11.066666666666666,8.48,0.0,0,0
barnead01w,4,15.579487179487177,11.066666666666666,8.48,1,0
barnead01w,5,17.02827380952381,15.579487179487177,11.066666666666666,1,0
barnequ01w,2,15.736468271997577,0.0,0.0,2,0
barnequ01w,3,10.513305084745763,15.736468271997577,0.0,1,0
batkosu01w,10,17.671264367816093,0.0,0.0,1,0
batteja01w,7,0.8125,0.0,0.0,0,0
battlas01w,7,6.2,0.0,0.0,0,0
battlas01w,8,12.432817537072857,6.2,0.0,1,0
battlas01w,9,18.35930568948891,12.432817537072857,6.2,2,0
battlas01w,10,9.999039615846337,18.35930568948891,12.432817537072857,1,0
bauerca01w,2,8.793295019157089,0.0,0.0,1,0
bauerca01w,3,5.414509803921569,8.793295019157089,0.0,0,0
beardal01w,6,29.74597523219814,0.0,0.0,2,0
beardal01w,7,28.465686274509807,29.74597523219814,0.0,2,0
beardal01w,8,35.784195095948824,28.465686274509807,29.74597523219814,2,0
beardal01w,9,34.134632034632034,35.784195095948824,28.465686274509807,2,0
beardal01w,10,29.402723436900654,34.134632034632034,35.784195095948824,2,0
berthlu01w,4,6.845714285714285,0.0,0.0,0,0
berthlu01w,5,11.43776223776224,6.845714285714285,0.0,1,0
beviltu01w,2,16.180803571428573,0.0,0.0,2,0
beviltu01w,3,19.345052859853617,16.180803571428573,0.0,2,0
beviltu01w,4,11.787249544626594,19.345052859853617,16.180803571428573,1,0
beviltu01w,5,7.888172043010752,11.787249544626594,19.345052859853617,1,0
beviltu01w,6,10.461764705882352,7.888172043010752,11.787249544626594,1,0
beviltu01w,7,18.972759856630823,10.461764705882352,7.888172043010752,2,0
beviltu01w,8,20.016931637519875,18.972759856630823,10.461764705882352,2,0
beviltu01w,9,18.341176470588238,20.016931637519875,18.972759856630823,2,0
beviltu01w,10,19.68729957805907,18.341176470588238,20.016931637519875,2,0
beviltu01w,11,20.089259018524537,19.68729957805907,18.341176470588238,2,0
bibrzag01w,7,14.709050772626933,0.0,0.0,1,0
birdsu01w,4,29.029791666666668,0.0,0.0,2,0
birdsu01w,5,28.12666240409207,29.029791666666668,0.0,2,0
birdsu01w,6,29.078960664020208,28.12666240409207,29.029791666666668,2,0
birdsu01w,7,25.735102040816322,29.078960664020208,28.12666240409207,2,0
birdsu01w,8,26.802349408231763,25.735102040816322,29.078960664020208,2,0
birdsu01w,9,24.858120939530238,26.802349408231763,25.735102040816322,2,0
birdsu01w,10,27.631468531468535,24.858120939530238,26.802349408231763,2,0
birdsu01w,11,28.08810644305639,27.631468531468535,24.858120939530238,2,0
blackde01w,2,18.96875,0.0,0.0,2,0
blackde01w,3,24.48394050802139,18.96875,0.0,2,0
blackde01w,4,23.659375,24.48394050802139,18.96875,2,0
blackde01w,5,9.8,23.659375,24.48394050802139,1,0
blodgci01w,2,7.365,0.0,0.0,0,0
blueni01w,8,8.842592592592592,0.0,0.0,1,0
blueni01w,9,11.794074074074075,8.842592592592592,0.0,1,0
blueni01w,10,12.262217194570134,11.794074074074075,8.842592592592592,1,0
blueoc01w,5,2.8375,0.0,0.0,0,0
bobbish01w,10,13.094367050272565,0.0,0.0,1,0
bobbish01w,11,8.228520499108734,13.094367050272565,0.0,1,0
boltoru01w,2,24.534820089955026,0.0,0.0,2,0
boltoru01w,3,17.060274790919955,24.534820089955026,0.0,1,0
boltoru01w,4,22.277571202531643,17.060274790919955,24.534820089955026,2,0
boltoru01w,5,13.17012987012987,22.277571202531643,17.060274790919955,1,0
bondla01w,9,13.466753536857782,0.0,0.0,1,0
bonnede01w,11,24.765404147270417,0.0,0.0,2,0
braxtka01w,7,15.043290043290046,0.0,0.0,1,0
braxtka01w,8,12.126532291238174,15.043290043290046,0.0,1,0
braxtka01w,9,16.732601235415235,12.126532291238174,15.043290043290046,1,0
braxtka01w,10,19.877589852008455,16.732601235415235,12.126532291238174,1,0
braxtka01w,11,23.305774697938876,19.877589852008455,16.732601235415235,1,0
brazian01w,2,7.527551020408163,0.0,0.0,1,0
brondsa01w,3,22.800320769847634,0.0,0.0,2,0
brondsa01w,4,16.553283208020055,22.800320769847634,0.0,2,0
brownco01w,5,13.07617886178862,0.0,0.0,1,0
brownco01w,6,9.86054131054131,13.07617886178862,0.0,1,0
brownco01w,7,5.65,9.86054131054131,13.07617886178862,0,0
browned01w,2,14.433928571428572,0.0,0.0,1,0
browned01w,3,18.21691810344828,14.433928571428572,0.0,2,0
browned01w,4,12.903871319520173,18.21691810344828,14.433928571428572,1,0
browned01w,7,11.703250773993807,12.903871319520173,18.21691810344828,1,0
brownki01w,4,6.561904761904763,0.0,0.0,0,0
brownki01w,5,8.42222222222222,6.561904761904763,0.0,1,0
brownki01w,6,11.823426573426572,8.42222222222222,6.561904761904763,1,0
brownki01w,7,6.2,11.823426573426572,8.42222222222222,0,0
brownki01w,8,5.69375,6.2,11.823426573426572,0,0
brownki01w,9,12.556296296296296,5.69375,6.2,1,0
brownki01w,10,13.149143835616439,12.556296296296296,5.69375,1,0
brownru01w,2,21.29992869875223,0.0,0.0,1,0
brownru01w,3,23.20948717948718,21.29992869875223,0.0,2,0
brownru01w,4,12.69642857142857,23.20948717948718,21.29992869875223,1,0
brumfma01w,2,12.434715346534654,0.0,0.0,1,0
brumfma01w,4,7.796296296296296,12.434715346534654,0.0,1,0
brungje01w,6,7.017514124293784,0.0,0.0,1,0
brungje01w,7,1.7944444444444445,7.017514124293784,0.0,0,0
brunsre01w,6,14.88781512605042,0.0,0.0,1,0
brunsre01w,7,20.2506456241033,14.88781512605042,0.0,2,0
brunsre01w,8,19.30490196078431,20.2506456241033,14.88781512605042,1,0
brunsre01w,9,30.367907260524706,19.30490196078431,20.2506456241033,2,0
brunsre01w,10,26.603333333333335,30.367907260524706,19.30490196078431,2,0
brunsre01w,11,28.362745098039213,26.603333333333335,30.367907260524706,1,0
bullevi01w,2,29.695195578231292,0.0,0.0,2,0
bullevi01w,3,28.469208916083918,29.695195578231292,0.0,2,0
burgean01w,3,13.307526881720428,0.0,0.0,2,0
burgean01w,4,17.972924600152325,13.307526881720428,0.0,1,0
burraal01w,2,15.766797728265619,0.0,0.0,1,0
burraal01w,3,11.178127896200184,15.766797728265619,0.0,1,0
burraal01w,4,19.13094758064516,11.178127896200184,15.766797728265619,1,0
burseja01w,3,8.378333333333334,0.0,0.0,1,0
burseja01w,4,9.428488146132919,8.378333333333334,0.0,1,0
burseja01w,5,17.837708565072305,9.428488146132919,8.378333333333334,1,0
burseja01w,6,16.137438423645317,17.837708565072305,9.428488146132919,1,0
burseja01w,7,22.70574921326555,16.137438423645317,17.837708565072305,2,0
burseja01w,8,25.024233283056812,22.70574921326555,16.137438423645317,2,0
burseja01w,10,20.06355386899851,25.024233283056812,22.70574921326555,2,0
byearla01w,2,17.397880244755243,0.0,0.0,1,0
byearla01w,3,25.896224547511313,17.397880244755243,0.0,2,0
byearla01w,4,21.398092557848656,25.896224547511313,17.397880244755243,1,0
byearla01w,7,15.24,21.398092557848656,25.896224547511313,0,0
byearla01w,8,12.232135154565059,15.24,21.398092557848656,1,0
byearla01w,9,14.90909090909091,12.232135154565059,15.24,1,0
campbed01w,2,22.863226744186047,0.0,0.0,1,0
campbed01w,3,16.895491803278688,22.863226744186047,0.0,2,0
campbed01w,4,12.2,16.895491803278688,22.863226744186047,0,0
campbed01w,5,15.854628736740597,12.2,16.895491803278688,2,0
campbed01w,6,8.806698564593301,15.854628736740597,12.2,1,0
cantydo01w,2,22.624384236453203,0.0,0.0,2,0
cantydo01w,3,15.708193005181348,22.624384236453203,0.0,1,0
cantydo01w,4,15.030194805194805,15.708193005181348,22.624384236453203,1,0
cantydo01w,5,14.605603448275861,15.030194805194805,15.708193005181348,1,0
cantydo01w,6,16.13125,14.605603448275861,15.030194805194805,2,0
cantydo01w,7,19.388566335625157,16.13125,14.605603448275861,2,0
cantydo01w,8,23.369523809523805,19.388566335625157,16.13125,1,0
cantydo01w,9,20.419958506224066,23.369523809523805,19.388566335625157,2,0
cantydo01w,10,20.5765873015873,20.419958506224066,23.369523809523805,2,0
cantydo01w,11,17.14090357792601,20.5765873015873,20.419958506224066,2,0
careyja01w,7,5.9308771929824555,0.0,0.0,0,0
careyja01w,8,8.676436781609194,5.9308771929824555,0.0,1,0
careyja01w,9,8.905790579057903,8.676436781609194,5.9308771929824555,1,0
carsoes01w,10,15.599219687875149,0.0,0.0,1,0
carsoes01w,11,19.328055708264618,15.599219687875149,0.0,2,0
carteam01w,6,0.0,0.0,0.0,0,0
cashsw01w,4,30.40432011331445,0.0,0.0,2,0
cashsw01w,5,32.32579281183932,30.40432011331445,0.0,2,0
cashsw01w,6,36.128125,32.32579281183932,30.40432011331445,2,0
cashsw01w,7,15.385714285714286,36.128125,32.32579281183932,1,0
cashsw01w,8,22.20959752321982,15.385714285714286,36.128125,2,0
cashsw01w,9,23.791331301880845,22.20959752321982,15.385714285714286,2,0
cashsw01w,10,24.129494660354503,23.791331301880845,22.20959752321982,2,0
cashsw01w,11,25.90924295774648,24.129494660354503,23.791331301880845,2,0
castriz01w,4,7.643859649122806,0.0,0.0,1,0
castriz01w,6,9.57737676056338,7.643859649122806,0.0,1,0
castriz01w,7,16.05206611570248,9.57737676056338,7.643859649122806,2,0
castriz01w,8,15.805427531837477,16.05206611570248,9.57737676056338,1,0
castriz01w,9,23.6611604762751,15.805427531837477,16.05206611570248,2,0
castriz01w,10,17.460446247464503,23.6611604762751,15.805427531837477,1,0
castriz01w,11,22.502478519497686,17.460446247464503,23.6611604762751,2,0
catchta01w,4,45.01009396355353,0.0,0.0,2,0
catchta01w,5,41.0928768382353,45.01009396355353,0.0,2,0
catchta01w,6,38.0314479638009,41.0928768382353,45.01009396355353,2,0
catchta01w,7,37.72044476327115,38.0314479638009,41.0928768382353,2,0
catchta01w,8,40.99222675879397,37.72044476327115,38.0314479638009,2,0
catchta01w,9,44.160360360360364,40.99222675879397,37.72044476327115,1,0
catchta01w,10,31.590728682170543,44.160360360360364,40.99222675879397,2,0
catchta01w,11,36.901611504552676,31.590728682170543,44.160360360360364,2,0
choneka01w,6,7.412535612535612,0.0,0.0,0,0
choneka01w,7,5.760714285714286,7.412535612535612,0.0,0,0
chriska01w,4,14.135964912280702,0.0,0.0,1,0
chriska01w,5,18.518053830227743,14.135964912280702,0.0,1,0
chriska01w,6,9.886926020408163,18.518053830227743,14.135964912280702,1,0
chriska01w,7,10.657575757575756,9.886926020408163,18.518053830227743,0,0
chriska01w,8,6.949732620320855,10.657575757575756,9.886926020408163,1,0
chrissh01w,6,12.275276575276575,0.0,0.0,1,0
chrissh01w,7,19.402287581699344,12.275276575276575,0.0,2,0
chrissh01w,8,21.937457741717374,19.402287581699344,12.275276575276575,2,0
chrissh01w,9,22.62180339985218,21.937457741717374,19.402287581699344,2,0
chrissh01w,10,26.370800167574362,22.62180339985218,21.937457741717374,2,0
clearmi01w,2,15.39861111111111,0.0,0.0,1,0
clinest01w,2,9.797233468286098,0.0,0.0,1,0
clinest01w,3,4.457142857142857,9.797233468286098,0.0,0,0
colemma01w,11,14.296226415094338,0.0,0.0,1,0
colleka01w,2,15.377858361774745,0.0,0.0,2,0
coopeca01w,3,16.34166666666667,0.0,0.0,0,0
coopecy01w,4,30.946675444371298,0.0,0.0,2,0
crawlsy01w,2,23.798657718120797,0.0,0.0,2,0
crawlsy01w,3,23.57563202247191,23.798657718120797,0.0,2,0
crawlsy01w,4,20.085959507042254,23.57563202247191,23.798657718120797,2,0
currimo01w,8,21.376493039964075,0.0,0.0,2,0
currimo01w,9,22.113491764114173,21.376493039964075,0.0,2,0
currimo01w,10,22.864758247512654,22.113491764114173,21.376493039964075,2,0
currimo01w,11,19.64447004608295,22.864758247512654,22.113491764114173,2,0
curryed01w,6,7.6742857142857135,0.0,0.0,1,0
dalesst01w,4,18.437026647966338,0.0,0.0,2,0
dalesst01w,5,21.71748914330833,18.437026647966338,0.0,2,0
dalesst01w,7,18.00288624787776,21.71748914330833,18.437026647966338,2,0
dalesst01w,8,13.033067139899439,18.00288624787776,21.71748914330833,1,0
daleygr01w,2,13.240884353741494,0.0,0.0,1,0
daleygr01w,3,8.868571428571428,13.240884353741494,0.0,0,0
daleygr01w,4,8.3069330199765,8.868571428571428,13.240884353741494,1,0
darlihe01w,2,12.980208333333334,0.0,0.0,1,0
darlihe01w,4,16.70109186746988,12.980208333333334,0.0,2,0
darlihe01w,5,15.382805429864252,16.70109186746988,12.980208333333334,2,0
darlihe01w,6,13.698601398601397,15.382805429864252,16.70109186746988,2,0
darlihe01w,7,13.032697947214075,13.698601398601397,15.382805429864252,1,0
darlihe01w,8,14.619790104947526,13.032697947214075,13.698601398601397,1,0
darlihe01w,9,16.02424242424242,14.619790104947526,13.032697947214075,2,0
darlihe01w,10,12.089378442171519,16.02424242424242,14.619790104947526,1,0
davenje01w,9,13.122251714222518,0.0,0.0,1,0
davenje01w,10,12.960048426150122,13.122251714222518,0.0,1,0
davenje01w,11,10.30976430976431,12.960048426150122,13.122251714222518,1,0
deforan01w,4,14.969841269841268,0.0,0.0,1,0
deforan01w,5,25.0,14.969841269841268,0.0,2,0
deforan01w,6,28.551960784313724,25.0,14.969841269841268,2,0
deforan01w,7,24.046553446553446,28.551960784313724,25.0,2,0
deforan01w,8,23.40618304829919,24.046553446553446,28.551960784313724,2,0
deforan01w,9,18.920280948200173,23.40618304829919,24.046553446553446,2,0
deforan01w,10,19.473203820273493,18.920280948200173,23.40618304829919,2,0
derevje01w,6,5.074916387959866,0.0,0.0,1,0
derevje01w,7,6.724598930481283,5.074916387959866,0.0,1,0
derevje01w,8,14.7247311827957,6.724598930481283,5.074916387959866,1,0
derevje01w,9,8.142028985507247,14.7247311827957,6.724598930481283,1,0
desouer01w,8,6.18961038961039,0.0,0.0,0,0
desouer01w,9,14.163983050847456,6.18961038961039,0.0,1,0
desouer01w,10,28.50365853658537,14.163983050847456,6.18961038961039,1,0
desouer01w,11,30.979503105590062,28.50365853658537,14.163983050847456,2,0
dickeke01w,2,15.512191901408451,0.0,0.0,2,0
dillata01w,5,5.899038461538461,0.0,0.0,1,0
dillata01w,6,5.932528180354267,5.899038461538461,0.0,1,0
dixonta01w,2,24.794146990355834,0.0,0.0,2,0
dixonta01w,3,23.341692789968647,24.794146990355834,0.0,2,0
dixonta01w,4,21.83625,23.341692789968647,24.794146990355834,2,0
dixonta01w,5,27.158131868131868,21.83625,23.341692789968647,2,0
dixonta01w,6,22.517541821561338,27.158131868131868,21.83625,2,0
dixonta01w,7,15.82090909090909,22.517541821561338,27.158131868131868,1,0
dixonta01w,8,14.556826849733032,15.82090909090909,22.517541821561338,1,0
dixonta01w,9,25.384688346883472,14.556826849733032,15.82090909090909,1,0
dixonta01w,10,18.95214932126697,25.384688346883472,14.556826849733032,1,0
donapbe01w,5,0.0,0.0,0.0,0,0
dossaci01w,2,19.852984234234235,0.0,0.0,2,0
dossaci01w,3,7.104210526315789,19.852984234234235,0.0,0,0
douglka01w,3,17.739748549323018,0.0,0.0,1,0
douglka01w,4,23.28467987804878,17.739748549323018,0.0,2,0
douglka01w,5,26.02956204379562,23.28467987804878,17.739748549323018,2,0
douglka01w,6,25.347022173355327,26.02956204379562,23.28467987804878,2,0
douglka01w,7,25.756944444444443,25.347022173355327,26.02956204379562,2,0
douglka01w,8,30.57756806930693,25.756944444444443,25.347022173355327,2,0
douglka01w,9,33.073918327661644,30.57756806930693,25.756944444444443,2,0
douglka01w,10,28.499669180891896,33.073918327661644,30.57756806930693,2,0
douglka01w,11,31.531344437416543,28.499669180891896,33.073918327661644,2,0
duffyme01w,8,9.161150070126228,0.0,0.0,1,0
duffyme01w,9,4.81111111111111,9.161150070126228,0.0,0,0
dupreca01w,8,29.322965746495157,0.0,0.0,2,0
dupreca01w,9,32.48284115035707,29.322965746495157,0.0,2,0
dupreca01w,10,33.924369747899156,32.48284115035707,29.322965746495157,2,0
dupreca01w,11,33.49453781512605,33.924369747899156,32.48284115035707,2,0
dydekma01w,2,25.152277542372882,0.0,0.0,2,0
dydekma01w,3,31.19862542955326,25.152277542372882,0.0,2,0
dydekma01w,4,34.75403343782654,31.19862542955326,25.152277542372882,2,0
dydekma01w,5,30.720435226113565,34.75403343782654,31.19862542955326,2,0
dydekma01w,6,20.344570135746604,30.720435226113565,34.75403343782654,2,0
dydekma01w,7,24.338112305854242,20.344570135746604,30.720435226113565,1,0
dydekma01w,8,27.299534991862355,24.338112305854242,20.344570135746604,2,0
dydekma01w,9,22.906935160427807,27.299534991862355,24.338112305854242,1,0
edwarmi01w,2,12.799119067917022,0.0,0.0,1,0
edwarsi01w,2,16.815611974232663,0.0,0.0,1,0
edwarsi01w,3,20.489473684210527,16.815611974232663,0.0,2,0
edwarsi01w,4,18.432080696202533,20.489473684210527,16.815611974232663,2,0
edwarsi01w,5,14.158121158911324,18.432080696202533,20.489473684210527,1,0
edwarsi01w,6,9.14505928853755,14.158121158911324,18.432080696202533,1,0
edwarte01w,5,18.161764705882355,0.0,0.0,2,0
edwarto01w,2,19.889639261744968,0.0,0.0,2,0
edwarto01w,3,12.490021929824561,19.889639261744968,0.0,1,0
elysh01w,7,10.784652981427175,0.0,0.0,1,0
elysh01w,8,8.827272727272726,10.784652981427175,0.0,0,0
elysh01w,9,7.236151279199109,8.827272727272726,10.784652981427175,1,0
elysh01w,10,10.93989769820972,7.236151279199109,8.827272727272726,1,0
elysh01w,11,14.402633889376647,10.93989769820972,7.236151279199109,1,0
enissh01w,2,21.27564102564103,0.0,0.0,1,0
enissh01w,3,14.03971518987342,21.27564102564103,0.0,1,0
enissh01w,4,12.602777777777778,14.03971518987342,21.27564102564103,0,0
erbsu01w,2,10.749078885214926,0.0,0.0,1,0
erbsu01w,3,9.563492063492063,10.749078885214926,0.0,1,0
farriba01w,2,10.600000000000001,0.0,0.0,0,0
farriba01w,3,12.913232389730084,10.600000000000001,0.0,1,0
farriba01w,4,12.24428418803419,12.913232389730084,10.600000000000001,1,0
farriba01w,5,10.69343434343434,12.24428418803419,12.913232389730084,1,0
farriba01w,6,11.959615384615384,10.69343434343434,12.24428418803419,1,0
farriba01w,7,7.904069298952457,11.959615384615384,10.69343434343434,1,0
farriba01w,8,18.83099547511312,7.904069298952457,11.959615384615384,2,0
farriba01w,9,7.237561576354679,18.83099547511312,7.904069298952457,1,0
farriba01w,10,13.084123972169511,7.237561576354679,18.83099547511312,1,0
feastal01w,2,14.733439371257486,0.0,0.0,1,0
feastal01w,3,22.70625,14.733439371257486,0.0,2,0
feastal01w,4,24.97273116438356,22.70625,14.733439371257486,2,0
